english_sentence,norwegian_sentence,label
"The company said Offshore segment represented 43 % of the total marine engines orders for the July-September 2010 period , Merchant 33 % , Special vessels 18 % , and Cruise and Ferry , and Ship Design -- 2 % and 3 % , respectively .","Selskapet sa Offshore segmentet representerte 43% av de totale marine motorer bestillinger for juli-september 2010 perioden, Merchant 33% , Spesielle fartøy 18% , og Cruise og Ferry, og Ship Design - 2% og 3% , henholdsvis.",1
"EPS for the quarter came in at 0.36 eur , up from 0.33 eur a year ago and ahead of forecast of 0.33 eur .","EPS for kvartalet kom inn på 0,36 euro, opp fra 0,33 euro for et år siden og foran prognosen på 0,33 euro.",2
"Cash flow after investments amounted to EUR45m , down from EUR46m .","Kontantstrøm etter investeringer beløp seg til EUR45m, ned fra EUR46m.",0
"Nokia will continue to invest in future development of Qt for the benefit of all users , both Commercial and LGPL .","Nokia vil fortsette å investere i fremtidig utvikling av Qt til fordel for alle brukere, både kommersielle og LGPL .",2
Mr Jortikka is president of the base metal division of Outotec Oyj in Finland and is on the executive committee of Outotec .,Mr Jortikka er president for base metall divisjon av Outotec Oyj i Finland og er i ledelsen av Outotec .,1
"GUANGDONG , October 26 , SinoCast -- Nokia Telecommunications Dongguan branch entered into a letter of intent to open a Nokia Class in Qingyuan Polytechnic , Qingyuan City of Guangdong Province .","GUANGDONG, 26 oktober, SinoCast - Nokia Telekommunikasjon Dongguan gren gikk inn i et brev av hensikt å åpne en Nokia Class i Qingyuan Polytechnic, Qingyuan City of Guangdong-provinsen.",1
"The subsidiary will be responsible for filter sales , local assembly of filters and after market services in China .","Datterselskapet vil være ansvarlig for filtersalg, lokal montering av filtre og ettermarkedstjenester i Kina.",1
Net loss in the same period in 2009 was euro18 .6 million .,Netto tap i samme periode i 2009 var 18 .6 millioner euro.,1
"Latin America currently accounts for approximately 40 % of sales at Tecnotree , company president and CEO Eero Mertano recently told BNamericas .","Latin-Amerika står for ca 40% av salget på Tecnotree , selskapets president og CEO Eero Mertano nylig fortalte BNamericas .",1
"The company offers payroll services , including payroll processing , payroll tax administration , and employee pay services , including direct deposit , check signing , and Readychex .","Selskapet tilbyr lønnstjenester, inkludert lønnsbehandling, lønn skatt administrasjon, og ansatte betaler tjenester, inkludert direkte innskudd, sjekk signering, og Readychex.",1
`` Nokia is just interested in bring Nokia to the market . '',Nokia er bare interessert i å bringe Nokia til markedet. '',1
"The fair value of the investment properties totaled EUR 2,534.9 mn , up from EUR 2,455.1 mn in 2006 .","Den virkelige verdien av investeringseiendommene utgjorde EUR 2 534.9 mn , opp fra EUR 2 455.1 mn i 2006 .",2
"The tower it chose to add , due to go into operation in the summer , will increase total capacity to 80 broadsheet or 160 tabloid pages , with the ability to run 32 - and 48-page products side by side .","Tårnet det valgte å legge til, på grunn av å gå i drift om sommeren, vil øke den totale kapasiteten til 80 bred eller 160 tabloid sider, med muligheten til å kjøre 32 - og 48-siders produkter ved siden av hverandre.",2
These share transactions are part of the company 's strategy of relinquishing assets that are not part of its core business .,Disse aksjetransaksjonene er en del av selskapets strategi om å gi avkall på eiendeler som ikke er en del av kjernevirksomheten.,1
"When completed , the 120-meter Watchtower will be the highest building in Ireland .","Når det er ferdig, vil det 120 meter høye klokketårnet være den høyeste bygningen i Irland.",1
The terms and conditions of the Stock Option Scheme 2008 are available on the Company 's internet pages www.sanoma.com .,Vilkår og betingelser for Stock Option Scheme 2008 er tilgjengelig på selskapets internettsider www.sanoma.com .,1
The sellers were the founders of the company .,Selgerne var grunnleggerne av selskapet.,1
The purchase sum is about EUR 10mn US$ 12.97 mn .,Kjøpesummen er ca EUR 10mn US$ 12.97 mn .,1
`` Lemminkainen Talo Oy 's Lahti office is a significant logistics and business premises constructor .,`` Lemminkainen Talo Oy 's Lahti kontor er en betydelig logistikk og forretningslokaler konstruktør.,1
Gunneflo will be responsible of Oriola-KD 's Pharmaceutical Trade business in Sweden .,Gunneflo vil være ansvarlig for Oriola-KDs Pharmaceutical Trade virksomhet i Sverige.,1
SSH Establishes New Global Sales and Marketing Group to be led by George Adams ; Adams Establishes Global Sales and Marketing Group to Drive Worldwide Programs Supporting SSH Tectia Enterprise Security Solutions,SSH etablerer ny global salgs- og markedsføringsgruppe ledet av George Adams; Adams etablerer Global Sales and Marketing Group for å drive verdensomspennende programmer som støtter SSH Tectia Enterprise Security Solutions,1
The stock rose for a second day on Wednesday bringing its two-day rise to GBX12 .0 or 2.0 % .,Aksjen steg for en andre dag på onsdag og brakte sin to-dagers økning til GBX12 .0 eller 2.0 % .,2
"Jon Risfelt has previously held operational executive positions in Europolitan , Ericsson , SAS , American Express card and travel divisions , as well as Nyman & Schultz ( CEO ) , Vodafone Sweden ( CEO ) , and Gambro Renal Products ( CEO ) .","Jon Risfelt har tidligere hatt operative lederstillinger i Europolitan, Ericsson, SAS, American Express kort og reise divisjoner, samt Nyman & Schultz ( CEO) , Vodafone Sweden ( CEO) og Gambro Renal Products ( CEO).",1
"Nokia Siemens Networks provides mobile and fixed network infrastructure , communications and networks service platforms , as well as professional services , to operators and service providers .","Nokia Siemens Networks tilbyr mobil- og fastnettsinfrastruktur, kommunikasjons- og nettverkstjenesteplattformer samt profesjonelle tjenester til operatører og tjenesteleverandører.",1
The Swedish subsidiary holds 1.0 % net smelter return `` NSR '' royalties over two advanced copper projects in northern Sweden - the Viscaria and Adak Projects - being developed by Avalon Minerals Ltd. ASX : AVI .,"Det svenske datterselskapet har 1,0 % netto smelteavkastning `` NSR '' royalties over to avanserte kobberprosjekter i Nord-Sverige - Viscaria og Adak Projects - som er utviklet av Avalon Minerals Ltd. ASX : AVI .",1
"The first four of the new shop-in-shops will be opened this spring : on Madison Avenue in New York as well as in Chicago , Los Angeles and San Francisco .","De fire første av de nye shop-in-shops vil bli åpnet denne våren : på Madison Avenue i New York samt i Chicago , Los Angeles og San Francisco .",1
"The new company will likely hold an IPO on the NYSE or another international stock exchange , according to Altimo which manages the Alfa Group 's telecommunications assets and TeliaSonera 's agreement , which has been published on the website of the U.S. Securities and Exchange Commission .","Det nye selskapet vil trolig holde en IPO på NYSE eller en annen internasjonal børs, ifølge Altimo som forvalter Alfa Group 's telekommunikasjon eiendeler og TeliaSonera 's avtale , som har blitt publisert på nettsiden til U.S. Securities and Exchange Commission .",1
"The latest result included per-share charges of 5 cents for stock compensation , 1 cent for research and development and 1 cent for strategic investments .","Det siste resultatet inkluderte per-aksje kostnader på 5 cent for aksjekompensasjon, 1 cent for forskning og utvikling og 1 cent for strategiske investeringer.",1
"`` UPM 's deliveries increased during the third quarter by 4 percent , and the efficiency of operations improved , '' Chief Executive Jussi Pesonen said .","UPM 's leveranser økte i løpet av tredje kvartal med 4 prosent, og effektiviteten av driften forbedret, '' Chief Executive Jussi Pesonen sa.",2
Mobile communication and wireless broadband provider Nokia Inc NYSE : NOK today set new financial targets and forecasts for Nokia and the mobile device industry and also for Nokia Siemens Networks and the mobile and fixed infrastructure and related services market .,"Mobilkommunikasjon og trådløs bredbåndsleverandør Nokia Inc NYSE : NOK setter i dag nye finansielle mål og prognoser for Nokia og mobilbransjen, og også for Nokia Siemens Networks og markedet for mobil og fast infrastruktur og relaterte tjenester.",1
Delhaize Le Lion has selected the Aldata G.O.L.D. Vocal PDA solution on the Motorola WT4090 PDA terminal .,Delhaize Le Lion har valgt Aldata G.O.L.D. Vocal PDA løsning på Motorola WT4090 PDA terminal .,1
"Cash flow from operations totalled EUR 7.4 mn , compared to a negative EUR 68.6 mn in the second quarter of 2008 .","Kontantstrømmen fra driften utgjorde EUR 7.4 mn , sammenlignet med en negativ EUR 68.6 mn i andre kvartal 2008 .",2
The company is well positioned in Brazil and Uruguay .,Selskapet er godt posisjonert i Brasil og Uruguay.,2
"An  of the invention , released by the Patent Office , said : `` A non-coherent search matrix is formed of said correlation function matrix .","En  av oppfinnelsen, utgitt av Patent Office, sa: ``En ikke-samsvarende søkematrise er dannet av nevnte korrelasjon funksjon matrise .",1
"Excluding non-recurring items , pre-tax profit surged 45 % to EUR80m .","Ekskludert ikke-gjenværende elementer, pre-tax fortjeneste økt 45% til EUR80m .",2
"At end-August , Sampo was Nordea 's biggest shareholder with a 20.6 % stake , followed by the state with 19.9 % .","Ved utgangen av august var Sampo Nordeas største aksjonær med en eierandel på 20,6 %, etterfulgt av staten med 19,9 %.",1
"Ahlstrom 's 5,700 employees serve customers via sales offices and production facilities in more than 20 countries on six continents .",Ahlströms 5 700 ansatte betjener kunder via salgskontorer og produksjonsanlegg i mer enn 20 land på seks kontinenter.,1
Kaupthing Bank will publish its annual results for 2007 before markets open on Thursday 31 January .,Kaupthing Bank vil publisere sine årlige resultater for 2007 før markedene åpner torsdag 31. januar.,1
Ahlstrom 's share is quoted on the NASDAQ OMX Helsinki .,Ahlstrom 's andel er sitert på NASDAQ OMX Helsinki .,1
"ADP News - Nov 13 , 2008 - Finnish printed circuit board PCB maker Aspocomp Group Oyj OMX : ACG1V said today that its net loss narrowed to EUR 2 million USD 2.5 m in the first nine months of 2008 from EUR 57","ADP News - Nov 13 , 2008 - Finsk trykt kretskort PCB maker Aspocomp Group Oyj OMX : ACG1V sa i dag at netto tap innsnevret til EUR 2 millioner USD 2.5 m i de første ni månedene av 2008 fra EUR 57",2
"The new office , located in Shenzhen , will strengthen Vaisala 's already 10-year old presence in China .","Det nye kontoret, som ligger i Shenzhen, vil styrke Vaisalas allerede 10 år gamle tilstedeværelse i Kina.",2
