english_sentence,norwegian_sentence,label
"`` The bond gathered subscriptions from some 400 investors and the issued amount can be considered substantial taking into account the main target group -- retail investors , '' Citycon CFO Eero Sihvonen said .","`` Obligasjonen samlet abonnementer fra noen 400 investorer og utstedt beløp kan betraktes som betydelig å ta hensyn til den viktigste målgruppen - detaljhandelsinvestorer, '' Citycon CFO Eero Sihvonen sa .",1
`` The CHF is a great product .,`` Den CHF er et flott produkt .,2
"`` The industry is coming to an interesting fork in the road as both handset manufacturers and wireless carriers attempt to serve as the portal for Web-based service to your wireless handset , '' he wrote .","`` Bransjen kommer til en interessant gaffel i veien som både håndsettprodusenter og trådløse bærere forsøker å tjene som portal for Web-basert tjeneste til trådløst håndsett, '' skrev han.",1
"`` The Intel Atom processor has had tremendous success in the marketplace since its launch over 2 years ago , '' said Pankaj Kedia , director of global ecosystem programs for Intel Corp. 's Ultra Mobility Group .","""Intel Atom-prosessoren har hatt enorm suksess i markedet siden lanseringen for over 2 år siden"", sier Pankaj Kedia, direktør for globale økosystemprogrammer for Intel Corp.s Ultra Mobility Group.",2
"`` Tom Doring has a long and successful career in the drives business , and he knows the American market .","`` Tom Doring har en lang og vellykket karriere i driverbransjen, og han kjenner det amerikanske markedet.",1
`` With this new version it is very important for us to introduce a BIM process that is based on the detailed building information model .,``Med denne nye versjonen er det svært viktig for oss å introdusere en BIM prosess som er basert på detaljert bygningsinformasjon modell.,1
18:30 Dinner The conference program can also be viewed as a live audio webcast through the internet pages at www.citycon.com .,18:30 Middag Konferanseprogrammet kan også sees som en live lyd webcast gjennom internettsidene på www.citycon.com .,1
6 October 2010 - Finnish paints and coatings company Tikkurila Oyj HEL : TIK1V announced today the launch of Tikkurila ProHouse method for protection of wooden surfaces via treatment with Ultra Pro waterborne products .,6 oktober 2010 - Finsk maling og belegg selskap Tikkurila Oyj HEL : TIK1V kunngjorde i dag lanseringen av Tikkurila ProHouse metode for beskyttelse av treoverflater via behandling med Ultra Pro vannbårne produkter .,1
A CUT ABOVE Bring the outdoors in with these birch-branch coasters .,A CUT ABOVE Bring utendørs inn med disse bjørk-grenen coasters .,1
"A downloadable instruction sheet , instructional video , and project ideas for the award-winning Everywhere Punch TM Window System can be found at www.fiskars.com .","En nedlastbar instruksjonsark, instruksjonsvideo og prosjektideer for det prisbelønte Everywhere Punch TM Window System kan bli funnet på www.fiskars.com .",1
A new Kveyt light variety of Suomalainen Pekoni marketed under the Atria brand name is now available to consumers in Finland .,En ny Kveyt lys utvalg av Suomalainen Pekoni markedsført under Atria merkenavnet er nå tilgjengelig for forbrukere i Finland .,2
A PLUMBING business has announced it is sponsoring a professional darts player .,En PLUMBING virksomhet har annonsert det er sponsing en profesjonell dart spiller .,1
"A. Le Coq Special was developed for the bicentenary of the company and the trade mark , the brewer said .","A. Le Coq Special ble utviklet for bicentenary av selskapet og varemerket, sier bryggeren.",1
Estimations indicate that even up to 170 different tablet computers or reading devices will be available in 2011 .,Beregninger indikerer at selv opp til 170 forskjellige nettbrett eller leseenheter vil være tilgjengelig i 2011 .,1
"Finnish construction company YIT Corporation is planning to build about 200 high-quality holiday homes near the Tahko ski and spa resort , in Finland .",Det finske entreprenørselskapet YIT Corporation planlegger å bygge rundt 200 høykvalitets feriehus i nærheten av Tahko ski- og spaanlegg i Finland.,2
"After piloting , the instrument will be further developed according to the experiences gained .",Etter pilotering vil instrumentet bli videreutviklet i henhold til de erfaringer som er gjort.,1
"And when it has lifted the veil on the various types of customer for which it designs its phones , the result is social stereotyping taken to a fine art .","Og når det har løftet sløret på de ulike typer kunder som den designer sine telefoner , resultatet er sosial stereotyping tatt til en fin kunst .",1
Another noticeable thing is that the search for Tata and Airtel brands was mostly related to ` broadband connections ' .,En annen merkbar ting er at søket etter Tata og Airtel merker var mest relatert til ` bredbåndsforbindelser ' .,1
As an overall effect of the above-mentioned measures Glaston will recognize non-recurring expenses of EUR 12 million in the fourth quarter of 2008 .,Som en samlet effekt av de ovennevnte tiltak Glaston vil gjenkjenne ikke-påfølgende utgifter på EUR 12 millioner i fjerde kvartal 2008 .,1
Aspo has also investigated the sales opportunities of Kaukomarkkinat 's electronics business .,Aspo har også undersøkt salgsmulighetene i Kaukomarkkinats elektronikkvirksomhet.,1
"At a press conference , Lattelecom board chairman Nils Melngailis explained that Blackstone had been chosen for its experience in the IT sector as well as its financial strength .","På en pressekonferanse, Lattelecom styreleder Nils Melngailis forklarte at Blackstone hadde blitt valgt for sin erfaring i IT-sektoren, samt sin økonomiske styrke.",2
"At the beginning of the subscription period on May 2 , 2006 the share subscription price under B option right is EUR 10.22 per share .","I begynnelsen av abonnementsperioden 2. mai 2006 er aksjekursen under alternativ B EUR 10,22 per aksje.",1
"Back then , Tikkurila 's former owner , Finnish chemicals company Kemira Oyj HEL : KRA1V , distributed an 86 % stake to Kemira shareholders to facilitate the divestment and listing of Tikkurila .","Tikkurilas tidligere eier, det finske kjemikalieselskapet Kemira Oyj HEL: KRA1V, delte ut en eierandel på 86 % til Kemira-aksjonærene for å lette salget og børsnoteringen av Tikkurila.",1
"Based on negotiations with personnel , some 20 % have indicated their willingness to move to the new location .","Basert på forhandlinger med personell, har rundt 20 % indikert at de er villige til å flytte til det nye stedet.",1
Both Mr Walden and Mr Ignatius will be responsible also for the newspapers ' business result .,Både Walden og Ignatius vil være ansvarlige også for avisenes resultat.,1
Capitex Kalmar will continue to be responsible for the maintenance and technical development of the services .,Capitex Kalmar vil fortsatt være ansvarlig for vedlikehold og teknisk utvikling av tjenestene.,1
Changes to the as-built models from the design were communicated to the subcontractors to accommodate them into the steel and GRC glass reinforced concrete fabrication process .,Endringer i de sombygde modellene fra designet ble kommunisert til underleverandører for å imøtekomme dem i stål- og GRC-glassforsterket betongproduksjonsprosess.,1
"Currently , YIT builds a housing estate Zapadnye Vorota 26,000 square metres in the city and a house 9,910 square metres , which will be completed at the end of 2009 .","For tiden bygger YIT en bolig eiendom Zapadnye Vorota 26,000 kvadratmeter i byen og et hus 9,910 kvadratmeter , som vil bli ferdig i slutten av 2009 .",1
Customers in a wide range of industries use our stainless steel and services worldwide .,Kunder i et bredt spekter av bransjer bruker våre rustfritt stål og tjenester over hele verden.,1
"Demonstrations of the broad capabilities of the Mobility Business Suite will be organized during the 3GSM World Congress in Barcelona , from February 12th to 15th .","Demonstrasjoner av de brede egenskapene til Mobility Business Suite vil bli organisert under 3GSM World Congress i Barcelona, fra 12. februar til 15.",1
Each option right entitles the holder to subscribe for one new share at a subscription price of EUR0 .045 during the subscription period which ends on 31 December 2013 .,Hver opsjon gir innehaveren rett til å tegne seg for én ny aksje til en abonnementspris på EUR0 .045 i løpet av abonnementsperioden som slutter 31. desember 2013.,1
"Elite Residence Tower , a new development by Tameer , is located at the heart of Dubai Marina .","Elite Residence Tower, en ny utvikling av Tameer, ligger i hjertet av Dubai Marina.",1
Europe needs 17 new large paper machines .,Europa trenger 17 nye store papirmaskiner.,1
Exel wants to serve its industrial customers with individual products .,Exel ønsker å betjene sine industrielle kunder med individuelle produkter.,1
"Finnish bank Pohjola Bank Plc HEL : POH1S said today that it will issue a EUR 40 million USD 51.2 m index-linked bond , Pohjola Tutkimuksen Tahdet VIII-2010 Pohjola Research Stars VIII-2010 , on October 27 , 2010 .","Finsk bank Pohjola Bank Plc HEL : POH1S sa i dag at det vil utstede en EUR 40 millioner USD 51.2 m indeks-bundet obligasjon, Pohjola Tutkimuksen Tahdet VIII-2010 Pohjola Forskning Stars VIII-2010 , på 27 oktober 2010 .",1
"Finnish diversified holding company Aspo Oyj said on September 8 , 2008 that it will sell the Finnish tape business of its Kaukomarkkinat unit to local Oy Telpak Ab .","Finsk diversifisert holdingselskap Aspo Oyj sa på September 8 , 2008 at det vil selge finsk tape virksomhet av sin Kaukomarkkinat enhet til lokale Oy Telpak Ab .",1
"Finnish retailer Stockmann has won approval from the board of Swedish rival Lindex for a public tender offer with the aim of expanding the companies ' presence in Russia and other CEE countries , Stockmann said Monday .","Finske forhandleren Stockmann har vunnet godkjenning fra styret i svenske rival Lindex for et offentlig anbud tilbud med sikte på å utvide selskapenes tilstedeværelse i Russland og andre CEE-land , Stockmann sa mandag .",2
